min_t,max_t,min_f,max_f,label,min_y,min_x,max_y,max_x,shp_001,shp_002,shp_003,shp_004,shp_005,shp_006,shp_007,shp_008,shp_009,shp_010,shp_011,shp_012,shp_013,shp_014,shp_015,shp_016,fname
15.0,18.0,2500.0,5500.0,0,53,703,117,843,0.11697590388461189,0.14097278028223376,0.07606673253848548,0.08296961983906767,0.048449264437435365,0.05605929266871194,0.04657111132816914,0.04557485206424173,0.02243302917445864,0.02436131006841749,0.046779351426499506,0.03700797324848952,0.013014486845673802,0.014785260360787575,0.061531563573627955,0.05756047933007571,RUG12_20190806_170000.wav
18.0,21.0,2500.0,5500.0,0,53,843,117,984,0.1135516059881577,0.13689046984674402,0.07789169064870938,0.08468458362607956,0.052834626813842094,0.05968008842425963,0.04744229917712739,0.0477587713009275,0.02463524654009042,0.02713936500970235,0.043167739162234264,0.03433872056010288,0.013908035935574542,0.014088233320881332,0.05635738824049081,0.05333462212516029,RUG12_20190806_170000.wav
21.0,24.0,2500.0,5500.0,0,53,984,117,1124,0.11593782650918782,0.13826328401598303,0.0763291350870078,0.08330084158282434,0.05504850249825554,0.06383713568366331,0.050171544150251254,0.048050404756749064,0.022955994403779812,0.024811906710610083,0.05158971039500863,0.04172587497625724,0.012725238181016885,0.014482155299623578,0.062446277290825344,0.05993860339910023,RUG12_20190806_170000.wav
24.0,27.0,2500.0,5500.0,0,53,1124,117,1265,0.1173476297342836,0.14123552737167974,0.07905263108812663,0.08434270997385801,0.05490391800476392,0.06207912576854027,0.05216819755486621,0.05185675069346303,0.021518875066663837,0.02385192955533659,0.047037835130859816,0.03680261671030993,0.012103754021628155,0.013668445175396716,0.05559609052429405,0.05044201018207911,RUG12_20190806_170000.wav
27.0,30.0,2500.0,5500.0,0,53,1265,117,1406,0.11805285320913667,0.14193504888536398,0.07824370818677373,0.0846609264880144,0.05694079985471423,0.06801460222591324,0.04960142606736743,0.04821947300753609,0.022037922579893315,0.02429188024037109,0.04468689283068985,0.03597476753268341,0.011660922045447795,0.01609315777294216,0.055604735090327845,0.050294444614559605,RUG12_20190806_170000.wav
30.0,33.0,2500.0,5500.0,0,53,1406,117,1546,0.11932415726865137,0.14172120841653532,0.07776344837252466,0.0846143468717686,0.05876911481135071,0.06563751530551884,0.049234100015618565,0.04939770823803209,0.028024602380652453,0.03019231777100082,0.04968578504662693,0.03901233966757795,0.013076049101935387,0.016627920038500804,0.06885595844519202,0.058122538270221194,RUG12_20190806_170000.wav
33.0,36.0,2500.0,5500.0,0,53,1546,117,1687,0.11618792349735457,0.1386432370625816,0.08088464437882008,0.08829254917765525,0.058836720100534895,0.06685150793072664,0.04814483569394108,0.04691829183203869,0.026472750960875268,0.02872949988377405,0.04777677909427423,0.037536880211162936,0.01634175962526151,0.01794111037917937,0.059911974321474507,0.05548810441102222,RUG12_20190806_170000.wav
36.0,39.0,2500.0,5500.0,0,53,1687,117,1828,0.11639773419181502,0.13930813990807198,0.0771575697975918,0.08541943685244628,0.05733503526824413,0.06498087415579988,0.04824581039308032,0.04607673190881105,0.023656612458875667,0.025160700070186195,0.0470544709686738,0.036731703858532055,0.01802216609920843,0.01700746678437846,0.060041583270580026,0.05504872183533796,RUG12_20190806_170000.wav
39.0,42.0,2500.0,5500.0,0,53,1828,117,1968,0.11421157688814997,0.13537816499526667,0.07663107550230248,0.08299648075552345,0.05481913335182662,0.06191226446417581,0.05008512013178298,0.04839189381984175,0.0268000579526037,0.027994863006079267,0.048810952428633154,0.037914365870267724,0.017905763552583075,0.019213636943844127,0.06222582565192349,0.05763671400546885,RUG12_20190806_170000.wav
42.0,45.0,2500.0,5500.0,1.0,53,1968,117,2109,0.11488498900888107,0.13671517258372984,0.0789835961661299,0.08446840180490685,0.05598055304718118,0.06064394280253778,0.051086219424806074,0.05055070124639795,0.037269806557431645,0.03709271783587502,0.055562084485832115,0.04131684012062824,0.022960153817393483,0.020862980841489808,0.07894386059461753,0.06558165777752589,RUG12_20190806_170000.wav
45.0,48.0,2500.0,5500.0,1.0,53,2109,117,2249,0.12072581945309319,0.14067749908079352,0.07843489759509265,0.08465007827049437,0.06524327893212004,0.06624233633136768,0.048016060645461656,0.047292782064431056,0.049591173123927614,0.04616499837049666,0.05237064687603802,0.03853396333724088,0.032060061700585535,0.033981751557348554,0.08831740821925867,0.06761395949408548,RUG12_20190806_170000.wav
48.0,51.0,2500.0,5500.0,1.0,53,2249,117,2390,0.12383416760064009,0.14255471008229828,0.07615715457103767,0.08290696536054624,0.07123255431992653,0.07129919341232498,0.05063604004476077,0.048361425947046184,0.05567253474538322,0.05303499334519234,0.051106599186137094,0.04004408882249168,0.038172635571951295,0.035406893757979875,0.08411901548795256,0.062166484679438486,RUG12_20190806_170000.wav
51.0,54.0,2500.0,5500.0,1.0,53,2390,117,2531,0.1296795781279954,0.1512737074217122,0.08131782453538615,0.0868797361991892,0.07707373894427651,0.07319201319812813,0.05162453847775647,0.051150754421834824,0.06695796594363802,0.06276628007306229,0.0537950306092114,0.037176967335794966,0.04125123405099783,0.04061924187477924,0.09463046661698878,0.06905020087816796,RUG12_20190806_170000.wav
54.0,57.0,2500.0,5500.0,1.0,53,2531,117,2671,0.1266140603770518,0.1440169381454622,0.07944803243858052,0.08642598441626383,0.07469239726742717,0.07182008211838471,0.04895734860330292,0.04752836271609517,0.06622304665457986,0.060300925971726274,0.05246947036038305,0.036690385051942116,0.044878629114079145,0.043858976928956496,0.09370036168707685,0.06792509374984707,RUG12_20190806_170000.wav
57.0,59.95733333333333,2500.0,5500.0,1.0,53,2671,117,2810,0.12715514112863582,0.14606100019599333,0.07744406287890895,0.08323285712833517,0.07534130539399551,0.07310116751951432,0.04849517339860044,0.04699071287792794,0.05695265479789064,0.05364650647463092,0.051140797670481145,0.03796208616508884,0.035823673210664944,0.032404186738698174,0.0868682264237228,0.06345025089776152,RUG12_20190806_170000.wav
0.010666666666666666,3.0,2500.0,5500.0,1.0,53,0,117,140,0.13892040064872704,0.16131021783769403,0.08699542066496117,0.09211537014036628,0.07447960537093423,0.07417241102262867,0.05722020666439982,0.0542406719363644,0.0577125934956478,0.05481637571297572,0.06253438412188066,0.04558566802320477,0.05694188522609779,0.04813705933154022,0.11575651679210586,0.083007177530515,VEG19_20190906_160000.wav
3.0,6.0,2500.0,5500.0,1.0,53,140,117,281,0.14139273128047564,0.16599730132016183,0.08720327200710853,0.09218684207663773,0.07682084888900528,0.07710646368242907,0.05944578694910558,0.05674363481820467,0.05837939316679053,0.05535794864294485,0.06292318777427781,0.048243138877755436,0.05180523278855957,0.04477475668740756,0.11803328256066642,0.08707209425730407,VEG19_20190906_160000.wav
6.0,9.0,2500.0,5500.0,1.0,53,281,117,421,0.13150181096945265,0.15613096526226872,0.08805605685188354,0.09432014390683709,0.07269029958892799,0.07264277807155957,0.05904715307698647,0.05646279796893495,0.059959982953933046,0.05604995453499458,0.06449809853472581,0.04920872872880494,0.045172308740831564,0.04005764914032371,0.1149958258995134,0.08233158863018183,VEG19_20190906_160000.wav
9.0,12.0,2500.0,5500.0,1.0,53,421,117,562,0.13489438434426845,0.16043869118564497,0.08531969516866084,0.09169823164396274,0.07475840213375315,0.07364034562230705,0.056065838762235705,0.05312068514330894,0.05634208531515313,0.054337965061756546,0.058601703349520945,0.04300482591800529,0.048853624460647914,0.03908477527008944,0.10600838516083852,0.07443612000641261,VEG19_20190906_160000.wav
12.0,15.0,2500.0,5500.0,0,53,562,117,703,0.1256215162367229,0.15002721849758383,0.08382596067300811,0.09139602422528585,0.059046279647011556,0.06582790440094229,0.045760691518689195,0.0499257828325065,0.03243687159543866,0.03194502651166341,0.03291730078119232,0.026526178833701113,0.017309185699021765,0.01937985964874275,0.05333048827563586,0.031471538588017815,VEG19_20190906_160000.wav
15.0,18.0,2500.0,5500.0,0,53,703,117,843,0.13233952803714838,0.15790720199303782,0.08289380214890689,0.09071220148526685,0.05802959547125208,0.06769242671589984,0.04871082398472999,0.05191204903965343,0.03177155921069051,0.03147544644538186,0.03542390641236805,0.029221828027751,0.017372802880815514,0.018790784639377174,0.05779178628700888,0.03255055760249926,VEG19_20190906_160000.wav
18.0,21.0,2500.0,5500.0,0,53,843,117,984,0.12865591834966977,0.15041610607846093,0.08607226886351912,0.09292309774221155,0.06248802895840751,0.06994929827602821,0.05356155767192618,0.05438513065190668,0.0320385417548655,0.033568344376497174,0.041681456827572926,0.035505896695122725,0.019573863405790523,0.019022908108138076,0.06529209709511247,0.043018996763290594,VEG19_20190906_160000.wav
21.0,24.0,2500.0,5500.0,0,53,984,117,1124,0.13304325989039045,0.15686128529785048,0.08871102515050015,0.09471868892244523,0.06679009166994719,0.0734699766632124,0.05132887517576003,0.05415088919096838,0.037924717838665294,0.03835427985623421,0.043203497801546795,0.035203427836422274,0.022703282579927767,0.024733735955136837,0.07523892215348166,0.05188759773713837,VEG19_20190906_160000.wav
24.0,27.0,2500.0,5500.0,0,53,1124,117,1265,0.12417140664103343,0.147983064967324,0.0820725383342837,0.09125460208063511,0.060834189379941735,0.06924096380726683,0.05121066256042375,0.051248337706311015,0.0322271280317951,0.03180389353569518,0.0452919021514979,0.035010469438512715,0.026642583691795268,0.02666367653194196,0.07439773728870962,0.05252587715635945,VEG19_20190906_160000.wav
27.0,30.0,2500.0,5500.0,0,53,1265,117,1406,0.1364931421508898,0.16227560182850095,0.08710195759818018,0.09516472952748578,0.07168612698171192,0.08135733061966366,0.05711756169516545,0.05814019781920539,0.03294060601143958,0.03539451462765257,0.051279427901928264,0.03963022593369482,0.024312268533891828,0.025157307246831014,0.08560779312060503,0.06386954914452188,VEG19_20190906_160000.wav
30.0,33.0,2500.0,5500.0,0,53,1406,117,1546,0.13248388168859224,0.15788883283598776,0.08674472132150586,0.09344566677075965,0.0669232163201782,0.07674003173637581,0.05950570544618974,0.05878502785262075,0.03444799589818152,0.035709598190138955,0.047870280451471056,0.03803081284232644,0.02425544609030791,0.028217322356795794,0.0734284444420584,0.05405143954270813,VEG19_20190906_160000.wav
33.0,36.0,2500.0,5500.0,0,53,1546,117,1687,0.12805930411316707,0.15370287075778924,0.08376102177514189,0.09161928026543213,0.06495840911821081,0.07474398553792792,0.04931098750610566,0.05243881264930267,0.031618387419949864,0.03258499567485532,0.036373044591230135,0.02872886182395636,0.01913258152419377,0.019865846620019764,0.05944687317700623,0.03777776936797796,VEG19_20190906_160000.wav
36.0,39.0,2500.0,5500.0,0,53,1687,117,1828,0.13128274640115914,0.1562590007729156,0.09003808971906045,0.09607160266055602,0.06236875209049684,0.06971377938403378,0.05183945131202996,0.055170534729514636,0.029562345427633745,0.03247421629729189,0.036315268320896,0.028149848592208822,0.0208736485604251,0.020509344322107145,0.05758227749621424,0.03620698696780493,VEG19_20190906_160000.wav
39.0,42.0,2500.0,5500.0,0,53,1828,117,1968,0.13051018607289658,0.1549222920034215,0.08795465309457161,0.09506243091188214,0.064886076836343,0.07089852454845091,0.05206959469981166,0.05377930297883787,0.036938734800832256,0.03940634770400736,0.03762379268233191,0.03236430041449187,0.02209546052390169,0.019936040988550282,0.055816577461739236,0.036066850569520484,VEG19_20190906_160000.wav
42.0,45.0,2500.0,5500.0,0,53,1968,117,2109,0.1271218366539725,0.15322475899088797,0.0834765730930067,0.09155632157941165,0.05940666702363516,0.06466137126915042,0.050838074497963195,0.05175321103723435,0.027860953255202596,0.030352266436964103,0.040121824615267095,0.033246654664518205,0.02020134810158191,0.01878498572800837,0.058065099934358426,0.03571131062405989,VEG19_20190906_160000.wav
45.0,48.0,2500.0,5500.0,0,53,2109,117,2249,0.1315662645793443,0.1567621601250471,0.08336374744874939,0.09040028638887927,0.05890942688000998,0.06631713087432506,0.051751499596046205,0.05263451599301359,0.030578850510963602,0.03162264739248369,0.040718671290609826,0.03231974943558126,0.016729115875176025,0.01685171124702056,0.05941816831228675,0.0395793750131308,VEG19_20190906_160000.wav
48.0,51.0,2500.0,5500.0,0,53,2249,117,2390,0.12689315736620285,0.15239084992778257,0.08476082343460616,0.09167929783828162,0.058733268891830115,0.06324065046379039,0.051570465447819014,0.05451727796835144,0.03319573026355352,0.03347608965770433,0.040173881683335355,0.03034883019339814,0.02655321277335865,0.023291997237050072,0.0629782653734698,0.04292112008366671,VEG19_20190906_160000.wav
51.0,54.0,2500.0,5500.0,0,53,2390,117,2531,0.1330508607700141,0.1539548739423719,0.08374543655197017,0.09193810695388858,0.06055972312436256,0.06683430279110861,0.048952588004200645,0.04950943819210135,0.032105225936923956,0.03357713587523642,0.04207302104431537,0.03381388890296421,0.02157973427813655,0.018816373035937632,0.0673923785729851,0.04567428712997128,VEG19_20190906_160000.wav
54.0,57.0,2500.0,5500.0,0,53,2531,117,2671,0.13018597372156676,0.15502018177061153,0.08483463254858997,0.09208385111034188,0.05690632812987648,0.06312284902358688,0.05097336710097191,0.05371259721524382,0.031147514773795484,0.031893758546495135,0.041339665329770195,0.03025970544326487,0.02636819638230163,0.023489193601206153,0.06807060638494247,0.04646434963875796,VEG19_20190906_160000.wav
57.0,59.95733333333333,2500.0,5500.0,0,53,2671,117,2810,0.12953721126552475,0.1544199750916595,0.08649015795449973,0.09506341372792236,0.05515071360253305,0.059818026532224164,0.05028921298875815,0.052685439044321,0.030926391365654515,0.03228202440255629,0.0387070500932115,0.029257934743344823,0.020764318836410105,0.019095703205234106,0.062378048757340154,0.0417226521550476,VEG19_20190906_160000.wav
0.010666666666666666,3.0,2500.0,5500.0,1.0,53,0,117,140,0.1417271690356751,0.168255642779147,0.09594415605129894,0.10289239386231942,0.07311654134889015,0.07707373682807225,0.07472736334991655,0.06948153685479802,0.05154344228741869,0.04910963800819677,0.08801831575451968,0.07044902455832384,0.04081546066894505,0.03591418751735921,0.14653562654795463,0.11016128270595565,VEG01_20190731_163000.wav
3.0,6.0,2500.0,5500.0,0,53,140,117,281,0.14748172605116067,0.17138670487220384,0.0901248717980394,0.09880927322080589,0.0710477433604427,0.07712701216786477,0.059037258070992256,0.05952026102137322,0.041934591540787755,0.04390535451172904,0.06280935222291313,0.04803661159495369,0.027920312018469687,0.024885218556787932,0.10434109635067089,0.07637969996369769,VEG01_20190731_163000.wav
6.0,9.0,2500.0,5500.0,0,53,281,117,421,0.13874502819731954,0.16567058451543093,0.09295613428729016,0.10049026158250363,0.06388734772026743,0.07525533223025631,0.06301475627820596,0.06365866088285685,0.03200895138355573,0.03247995491667131,0.05256918591867929,0.043393467166748995,0.017474933971610287,0.020786235541868234,0.07736704738625805,0.05103809514025292,VEG01_20190731_163000.wav
9.0,12.0,2500.0,5500.0,0,53,421,117,562,0.13861993600171213,0.16656290894376488,0.09213531181165387,0.09986593090070764,0.0712469715204647,0.077165868760853,0.06311894849498982,0.06439118553090775,0.040051401288140775,0.039395618314950386,0.05154518710741156,0.04404130956185098,0.02432310092409055,0.0240015110966059,0.07412743979382541,0.05225642093300119,VEG01_20190731_163000.wav
12.0,15.0,2500.0,5500.0,0,53,562,117,703,0.150023696904119,0.1783099669499546,0.09299943859494927,0.1016675253903717,0.0711355738096586,0.07908316795094139,0.059285163120036725,0.060761259623210995,0.04234142131544235,0.0418355645852879,0.04734355739247246,0.04066626901859396,0.01947272555491972,0.02003018585618499,0.07610386061253185,0.05202808498675073,VEG01_20190731_163000.wav
15.0,18.0,2500.0,5500.0,0,53,703,117,843,0.14923852601018903,0.17856316992329951,0.09450258830949304,0.1033071256499276,0.07523725986669168,0.08484495630255696,0.06207050128361663,0.06350273384752982,0.04117275505794113,0.04130636187874897,0.052740574653846656,0.04216524651725094,0.02627172455412313,0.02673100147690993,0.07672933525076928,0.05761246912421525,VEG01_20190731_163000.wav
18.0,21.0,2500.0,5500.0,0,53,843,117,984,0.14737358524457972,0.1708202405696474,0.09148104957267499,0.10030456212634963,0.07708292461808385,0.08383010685074958,0.062189629524657584,0.06412381769664195,0.042247251733743996,0.04035037115607644,0.05197271240939373,0.04499123102656485,0.04132281475439776,0.03858630405451758,0.07372472719025215,0.05218539016401446,VEG01_20190731_163000.wav
21.0,24.0,2500.0,5500.0,0,53,984,117,1124,0.13903636770436656,0.16734947134649686,0.09580920666208126,0.10427225810033375,0.06689083929664444,0.07785327912909845,0.06269113830612755,0.06615277793924959,0.03456141835132961,0.0372923231774028,0.05194018780679642,0.043645805593109405,0.024374066600642535,0.023316631477972437,0.07691018930051616,0.05573472206776095,VEG01_20190731_163000.wav
24.0,27.0,2500.0,5500.0,0,53,1124,117,1265,0.15420024211621688,0.1847344975909591,0.0915382929885407,0.10169431625854017,0.09408544887943823,0.10246414009139833,0.05911380479952527,0.06065570277884295,0.054862760633833794,0.052553297982400715,0.050948133559731865,0.044063746652643405,0.04552712899638594,0.047430003017785195,0.07403883483933865,0.05152329208815772,VEG01_20190731_163000.wav
27.0,30.0,2500.0,5500.0,0,53,1265,117,1406,0.1760906368129633,0.203876517361767,0.09630591579433806,0.10525550814480529,0.12092102350087203,0.12856317824062788,0.06062019140270359,0.0641833367843959,0.07696038051861218,0.0746772601640709,0.04900994286412355,0.040976686084192034,0.054310618033372705,0.04685041334972158,0.07742938589774528,0.058260923174700475,VEG01_20190731_163000.wav
30.0,33.0,2500.0,5500.0,0,53,1406,117,1546,0.15356119593117842,0.17629404430815723,0.0928376484546811,0.10207637145522737,0.10308533425143544,0.1114338119652693,0.05877317063196794,0.06206097508104603,0.057015960064063995,0.056202362360789515,0.054099054702999895,0.04289561451999734,0.05361494690810761,0.05186538397794026,0.08102664625112975,0.0575406022133791,VEG01_20190731_163000.wav
33.0,36.0,2500.0,5500.0,0,53,1546,117,1687,0.14972472218412303,0.17615560292023044,0.09572693607784945,0.10329159870110508,0.08562018608093043,0.09521642199072429,0.059911294359329084,0.06230333377164421,0.04202366893954323,0.04245771194541409,0.05278734770020404,0.04275110396693783,0.03180760257245501,0.03382879153954467,0.08270625672750571,0.05970137891627026,VEG01_20190731_163000.wav
36.0,39.0,2500.0,5500.0,0,53,1687,117,1828,0.1499283807799688,0.17570811576462017,0.09372683131467491,0.10283240735494142,0.08243756331587204,0.09097727400998316,0.06297560575356606,0.06394320312817751,0.04577090771698689,0.04879047046423776,0.05450616644779541,0.041007643440315315,0.02636583286491249,0.02464102872712678,0.08852608085627171,0.06443367849609634,VEG01_20190731_163000.wav
39.0,42.0,2500.0,5500.0,0,53,1828,117,1968,0.15475266249343755,0.18201253085471808,0.09019494988812628,0.09863062009765204,0.08864444668941028,0.09638147224176916,0.059793907140964574,0.06219156008962653,0.05174726359202151,0.052892832563940034,0.052658730153680576,0.04256965314851159,0.03172951035764586,0.033436289768065286,0.08356219841127399,0.06059894961141788,VEG01_20190731_163000.wav
42.0,45.0,2500.0,5500.0,0,53,1968,117,2109,0.14363757817270079,0.17233836795305002,0.09048102019349034,0.09849700676156126,0.07644412906469346,0.08421353798062607,0.05873161848095858,0.059349496525923036,0.0430620024357036,0.04306562234871582,0.054054466427382396,0.042600327339272395,0.02797611491885569,0.029761601309255325,0.08658761793750923,0.05935813691064473,VEG01_20190731_163000.wav
45.0,48.0,2500.0,5500.0,0,53,2109,117,2249,0.15664686731464458,0.18547488766341527,0.09493527934865828,0.10049295873377297,0.08599175311019391,0.08536378905220678,0.06306692409401513,0.06560909471800673,0.07082024118215786,0.06506987049123654,0.05641129446303247,0.04463474701796495,0.054723466733950676,0.05288010142564012,0.08981887921773188,0.0637875817375337,VEG01_20190731_163000.wav
48.0,51.0,2500.0,5500.0,0,53,2249,117,2390,0.14724834944362022,0.1701832258200679,0.09204450084086237,0.09971480591100491,0.07473049051226115,0.08428966640312975,0.05988605176502995,0.05977919281392755,0.03837521329096156,0.03832381389895378,0.05492750543494402,0.04173815958829201,0.027364838745691056,0.028058463429701835,0.09388437423180215,0.06361047438217943,VEG01_20190731_163000.wav
51.0,54.0,2500.0,5500.0,0,53,2390,117,2531,0.14823855243738698,0.17608130942100947,0.09211035786876265,0.1005167822254727,0.06873990960336543,0.07844742865178903,0.05959573061791291,0.06012447625687095,0.030168209695104177,0.030904230510698714,0.054607910093173284,0.04049657393508064,0.025438948070463836,0.02398876015861182,0.0930532331608086,0.06582590453848476,VEG01_20190731_163000.wav
54.0,57.0,2500.0,5500.0,0,53,2531,117,2671,0.14819736804518682,0.17840763048738775,0.09107306326113275,0.09792707281442171,0.06367875970174426,0.07207438276771815,0.061807169172826,0.06322018593452432,0.03315032557679169,0.03413199727550019,0.0508083345639428,0.042451700467242726,0.019290430868904217,0.019844561945559124,0.08286997696984973,0.057971238632177347,VEG01_20190731_163000.wav
57.0,59.95733333333333,2500.0,5500.0,0,53,2671,117,2810,0.1423111724710314,0.17018479295369335,0.09493364815348732,0.10322456032538595,0.0715635339225868,0.0762264657066533,0.06031208481050458,0.060725703840689566,0.04019610583159033,0.04130162103147831,0.05436576755254271,0.043913444773260896,0.02321466844713129,0.02246601380754578,0.0908353829228001,0.06533203363093881,VEG01_20190731_163000.wav
0.010666666666666666,3.0,2500.0,5500.0,0,53,0,117,140,0.10504742070662408,0.12665895531100801,0.07062995460754162,0.07251728954645223,0.051041655986447686,0.0496472972853134,0.06421132691080794,0.049818681251406954,0.04612809029482419,0.03795034763593368,0.09720553722912889,0.054837862076793434,0.03847526072873747,0.040792271203880744,0.18407885406297922,0.1215601390711042,RUG03_20190810_230000.wav
3.0,6.0,2500.0,5500.0,0,53,140,117,281,0.10268417684628782,0.1237846025980099,0.07023416595544024,0.072147858766783,0.04166854178218131,0.04505399554548144,0.06179795670919401,0.048380309547912226,0.02941287465194296,0.026465093030827173,0.0981466009063453,0.056545542585637945,0.021905061993339477,0.02410553032136068,0.18944111397307536,0.12371142594372436,RUG03_20190810_230000.wav
6.0,9.0,2500.0,5500.0,0,53,281,117,421,0.10381556907759559,0.12567674022493122,0.07346299787764198,0.07426060418771077,0.042441910943599115,0.04640714992983257,0.06374767037640922,0.05221430390157669,0.027162509731843757,0.0252163491687526,0.08263457313400131,0.05248399892785359,0.019698368851925028,0.01917863816917161,0.1357469312271968,0.08352198379193322,RUG03_20190810_230000.wav
9.0,12.0,2500.0,5500.0,0,53,421,117,562,0.10642493204865527,0.12935349199911006,0.07139085104538478,0.0726810731994266,0.043257980574223545,0.046472086495986456,0.06677790742424913,0.05122921707710226,0.029938252134308375,0.026840263239090084,0.10497640955476868,0.059803557039854925,0.022085399837624135,0.021091775691726152,0.1961379510788106,0.1317769476510093,RUG03_20190810_230000.wav
12.0,15.0,2500.0,5500.0,0,53,562,117,703,0.10099292304499734,0.11999159266130244,0.07057881715328145,0.07103763444544532,0.04922037272907893,0.050313559856211054,0.06487847914613189,0.050383828070301985,0.03524161837233965,0.03388924342534701,0.100339368798284,0.058771398240115826,0.02435317728657587,0.024720127608474963,0.18028163849604611,0.12161721316646429,RUG03_20190810_230000.wav
15.0,18.0,2500.0,5500.0,1.0,53,703,117,843,0.10426417782401104,0.12215848081930313,0.07399996779536924,0.07471149813841965,0.057615478010743446,0.05589040665269272,0.07007021819334057,0.0521341618603656,0.05564967121148335,0.046098559648717084,0.10788039454073425,0.0654635284854704,0.03733666792290338,0.03361326689922781,0.15356188954337566,0.11308061787600054,RUG03_20190810_230000.wav
18.0,21.0,2500.0,5500.0,1.0,53,843,117,984,0.11076979968042448,0.13290945827094877,0.0801877756655537,0.08046633587037104,0.05938048210353494,0.056981139812261467,0.07381000938019164,0.06015844581368204,0.056582102532564724,0.05036947935257682,0.10783770904787512,0.06916545812339588,0.04394856213456813,0.04918857938184235,0.13806136892939408,0.1011725949940099,RUG03_20190810_230000.wav
21.0,24.0,2500.0,5500.0,1.0,53,984,117,1124,0.10959609646136427,0.1284570343937297,0.07793779965831547,0.07768895163901726,0.06614834295322061,0.06372721491379259,0.07414044014777041,0.058300521220024416,0.06493958983569716,0.055561091687895504,0.10952958403952462,0.07673373425500699,0.046866624828983475,0.047611147883896886,0.15593527959048453,0.11950244775291348,RUG03_20190810_230000.wav
24.0,27.0,2500.0,5500.0,1.0,53,1124,117,1265,0.12040871883431595,0.13988332184188018,0.07734600957815825,0.0767101707946258,0.07057949934610787,0.06727059193799094,0.07691817756224768,0.06065245054826086,0.06880894006220234,0.06041618879518185,0.11098625435468086,0.07340679208543645,0.060897037700935665,0.06642126669348244,0.17637365765181207,0.12418987883966867,RUG03_20190810_230000.wav
27.0,30.0,2500.0,5500.0,1.0,53,1265,117,1406,0.11199563921605525,0.13160234087123202,0.07659035273652251,0.07683956892648393,0.07095280494766909,0.07030982800122638,0.07396507942605796,0.05896457754141416,0.06914641528512182,0.059110102550917656,0.1023265653544022,0.0706427067212067,0.05171485377318428,0.06083902847824004,0.14668048212016785,0.10026650618455528,RUG03_20190810_230000.wav
30.0,33.0,2500.0,5500.0,1.0,53,1406,117,1546,0.1102748211570311,0.13249687775303756,0.07951548826318937,0.07722537266653126,0.06779625938555779,0.0663327198820204,0.08071465391570996,0.062232399266875515,0.06198218438195247,0.05318471156915637,0.11222825540663141,0.07946385606909817,0.05015206350788458,0.05433361031978939,0.16106658177623218,0.11694277845482279,RUG03_20190810_230000.wav
33.0,36.0,2500.0,5500.0,0,53,1546,117,1687,0.10286326940440126,0.12504098097062802,0.07258672134554095,0.07196202423117189,0.04693946628565302,0.05305932935422658,0.06781119673741115,0.05349020746170514,0.03235773816350873,0.027943495991831765,0.10514628279830347,0.06599211813025997,0.03234244233612309,0.034044552764132395,0.18135294096955987,0.1227858408562443,RUG03_20190810_230000.wav
36.0,39.0,2500.0,5500.0,0,53,1687,117,1828,0.10586450494761827,0.13080627249409724,0.07705653164008514,0.07617910103482117,0.04947410049226505,0.05427292481836488,0.07619501247369516,0.05598469819016639,0.032573765186847514,0.030197227523849842,0.12488394309738067,0.07641141501173859,0.026734403118046257,0.026733939444538807,0.2098478010624306,0.14441063653024042,RUG03_20190810_230000.wav
39.0,42.0,2500.0,5500.0,0,53,1828,117,1968,0.10167062097862728,0.12439316364295289,0.07661785678179922,0.07506488495495843,0.04635463102906779,0.04911249025581185,0.07371128007344424,0.0567374940194096,0.029528676510826416,0.02810073497423056,0.11674150192141856,0.07129296732988932,0.0240306520788824,0.022978052279247277,0.2050968042699899,0.1388036776240957,RUG03_20190810_230000.wav
42.0,45.0,2500.0,5500.0,0,53,1968,117,2109,0.10541034053624627,0.12734601449758226,0.07727559037865804,0.07477931646393192,0.047580209910779166,0.05183385708616019,0.08216924711454694,0.060546784810387125,0.03280413697125177,0.028946575975960006,0.12233665905904932,0.07464917438694652,0.035848953639257615,0.031712530523011505,0.22021590889992862,0.15188074052962885,RUG03_20190810_230000.wav
45.0,48.0,2500.0,5500.0,0,53,2109,117,2249,0.10654050501938608,0.12817995408612431,0.07817569004622234,0.07549485607507676,0.047264992204389455,0.049343156765662526,0.08359781533665256,0.06580000161000778,0.034442241453340364,0.03072499301625099,0.11700050549358525,0.06971609451120661,0.02934910680543163,0.0263606859130597,0.21055045959729843,0.14729681280977275,RUG03_20190810_230000.wav
48.0,51.0,2500.0,5500.0,0,53,2249,117,2390,0.10361628013954921,0.12417378861895585,0.06951109004362539,0.07107917582267846,0.04704822236209964,0.047786464803515706,0.06813956038217997,0.05106243136920807,0.03702492543834411,0.03234716438766513,0.10762334127634011,0.06966405918406063,0.028222197105449046,0.031205208836897255,0.191415397028038,0.1298789250067736,RUG03_20190810_230000.wav
51.0,54.0,2500.0,5500.0,0,53,2390,117,2531,0.10377204702865922,0.12645787158277305,0.07145016454516497,0.07101115074561978,0.043279170590724586,0.04704142510959615,0.06925890567123998,0.051229896612583314,0.02912170432126752,0.026069987831797984,0.11700045912051842,0.06840313435183293,0.02108540201671841,0.022270332378722224,0.2157585297414307,0.14755883312981571,RUG03_20190810_230000.wav
